"Tweet author","Tweet ID","Date posted","Tweet text",URL,Retweets,Favorited,Source
HumbertReincide,"ID 1509570915864133639","Thu Mar 31 16:38:47 +0000 2022"," RT @wikileaks: ""If Assange is extradited, no journalist in the world is safe from life imprisonment in the United States"" Daniel Ellsberg,…",https://twitter.com/HumbertReincide/statuses/1509570915864133639,875,0,"Twitter Web App"
HumbertReincide,"ID 1509570757352902665","Thu Mar 31 16:38:09 +0000 2022"," RT @InsumisoRevolu1: 🤣🤣🤣 hay uno de estos HDP que se cortó el pelo a lo #Hitler 
Fíjense lo complicado del gobierno fallido #ucraniano mezc…",https://twitter.com/HumbertReincide/statuses/1509570757352902665,5,0,"Twitter Web App"
HumbertReincide,"ID 1509570389420257280","Thu Mar 31 16:36:41 +0000 2022"," RT @InsumisoRevolu1: 📍NEONAZIS UCRANIANOS🇺🇦 ABATIDOS
👉Se confirma la liquidación del francotirador Wasp. 
👉Zamkompolka ""Kalina"" y ""Berserk""…",https://twitter.com/HumbertReincide/statuses/1509570389420257280,16,0,"Twitter Web App"
HumbertReincide,"ID 1509570344478289924","Thu Mar 31 16:36:31 +0000 2022"," RT @zhang_heqing: Lots of us have lost their fos only overnight. I have lost more than a thousand. 
Don't worry, let's enjoy a Chinese danc…",https://twitter.com/HumbertReincide/statuses/1509570344478289924,16,0,"Twitter Web App"
HumbertReincide,"ID 1509570319027216384","Thu Mar 31 16:36:25 +0000 2022"," RT @UNoticias: Venezuela estuvo a favor de garantizar suministro sin caer en presiones de Occidente https://t.co/syLuEQF2pb",https://twitter.com/HumbertReincide/statuses/1509570319027216384,2,0,"Twitter Web App"
HumbertReincide,"ID 1509570263100411907","Thu Mar 31 16:36:11 +0000 2022"," RT @NinaByzantina: The photo in this NY Post piece shows the recent attack by the Ukrainian Armed Forces on the Tekstilshchik residential n…",https://twitter.com/HumbertReincide/statuses/1509570263100411907,94,0,"Twitter Web App"
HumbertReincide,"ID 1509570228145037318","Thu Mar 31 16:36:03 +0000 2022"," RT @DAVlD43: ALERTA!! Según ucronazis apresados en Mariopol, los que intentan evacuar de Azovstal con helicópteros son unos 20 asesores mil…",https://twitter.com/HumbertReincide/statuses/1509570228145037318,260,0,"Twitter Web App"
HumbertReincide,"ID 1509570052944715778","Thu Mar 31 16:35:21 +0000 2022"," RT @Zabayar: En la #SegundaGuerraMundial, los #nazis alemanes quedaron sorprendidos, incluso asustados del grado de crueldad sádica de sus…",https://twitter.com/HumbertReincide/statuses/1509570052944715778,150,0,"Twitter Web App"
HumbertReincide,"ID 1509569824334168064","Thu Mar 31 16:34:27 +0000 2022"," RT @Tarcisiolopez3: Este empezo a buscar peo y no aguantó un episodio y me bloqueo. Gracias Dios por liberarme de los estúpidos. https://t.…",https://twitter.com/HumbertReincide/statuses/1509569824334168064,8,0,"Twitter Web App"
HumbertReincide,"ID 1509569774598172672","Thu Mar 31 16:34:15 +0000 2022"," RT @LemusteleSUR: A 58 años del golpe militar en Brasil, Bolsonaro, ministros y FFAA enaltecen el hecho político que abrió la puerta a mile…",https://twitter.com/HumbertReincide/statuses/1509569774598172672,29,0,"Twitter Web App"
HumbertReincide,"ID 1509569524005228566","Thu Mar 31 16:33:15 +0000 2022"," RT @dhernandezlarez: Los 10 mil de Apure rastrean y escudriñan, serán destruidos todos los nidos de los invasores narcotraficantes de la pa…",https://twitter.com/HumbertReincide/statuses/1509569524005228566,683,0,"Twitter Web App"
HumbertReincide,"ID 1509569460595798016","Thu Mar 31 16:33:00 +0000 2022"," RT @Bobores: Militares ucranianos son grabados usando una furgoneta de la Cruz roja. https://t.co/bHwVqejGSz",https://twitter.com/HumbertReincide/statuses/1509569460595798016,169,0,"Twitter Web App"
HumbertReincide,"ID 1509569432028332038","Thu Mar 31 16:32:53 +0000 2022"," RT @HoyPalestina: Israel comete una masacre en el campo de refugiados de Jenin, Palestina ocupada esta mañana: https://t.co/mSImbntIiJ",https://twitter.com/HumbertReincide/statuses/1509569432028332038,1205,0,"Twitter Web App"
HumbertReincide,"ID 1509569392903966730","Thu Mar 31 16:32:44 +0000 2022"," RT @MPP_Comunas: #EnFotos 📸 | “Debemos generar un circuito económico, distinto y alternativo propio, que alimente a nuestras Comunas, escue…",https://twitter.com/HumbertReincide/statuses/1509569392903966730,10,0,"Twitter Web App"
HumbertReincide,"ID 1509569123969347594","Thu Mar 31 16:31:40 +0000 2022"," RT @MIJP_Vzla: #Enterate | Un total de 180 funcionarios de los Organismos de Seguridad Ciudadana y del Sistema de Justicia Penal del estado…",https://twitter.com/HumbertReincide/statuses/1509569123969347594,69,0,"Twitter Web App"
HumbertReincide,"ID 1509569096697921543","Thu Mar 31 16:31:33 +0000 2022"," RT @AlpargataTech: Presidente Maduro: ¡Vamos por el camino correcto!  https://t.co/GcanoUzyRT",https://twitter.com/HumbertReincide/statuses/1509569096697921543,1,0,"Twitter Web App"
HumbertReincide,"ID 1509568927751450638","Thu Mar 31 16:30:53 +0000 2022"," RT @4F_Mamba: Aquí pensando cuando “algunos” españoles se burlaban de nosotros, ahora les toca a ellos. 

“Supermercados en España establec…",https://twitter.com/HumbertReincide/statuses/1509568927751450638,208,0,"Twitter Web App"
HumbertReincide,"ID 1509568864115478538","Thu Mar 31 16:30:38 +0000 2022"," RT @PiensaPrensa: Al parecer le salió competencia a Cadem, ¿cuál de las dos es más ""Chanta""? 
Opine usted. https://t.co/Cj5hhyXjtt",https://twitter.com/HumbertReincide/statuses/1509568864115478538,90,0,"Twitter Web App"
HumbertReincide,"ID 1509568823950778373","Thu Mar 31 16:30:28 +0000 2022"," RT @zhang_heqing: BRICS diplomacy: Russia-Ukraine conflict in a brewing cold war https://t.co/try18hHOsO 来自 @YouTube",https://twitter.com/HumbertReincide/statuses/1509568823950778373,5,0,"Twitter Web App"
HumbertReincide,"ID 1509568631583215621","Thu Mar 31 16:29:42 +0000 2022"," RT @DIARIOVEAHOY: ¡Solidaridad! Desarrollan plan de atención para  personas en situación de calle en Caracas https://t.co/bA3vL0a3IV",https://twitter.com/HumbertReincide/statuses/1509568631583215621,2,0,"Twitter Web App"
HumbertReincide,"ID 1509568574729379847","Thu Mar 31 16:29:29 +0000 2022"," RT @UNoticias: 🔵 #31Mar | ""Nos compraron gas y nos pagaron en euros y luego congelaron esos fondos. Resulta que les suministramos gas grati…",https://twitter.com/HumbertReincide/statuses/1509568574729379847,16,0,"Twitter Web App"
HumbertReincide,"ID 1509568193832132612","Thu Mar 31 16:27:58 +0000 2022"," RT @HassanNaimN: Chávez precursor de un mundo multipolar. Sigue ganando batallas",https://twitter.com/HumbertReincide/statuses/1509568193832132612,20,0,"Twitter Web App"
HumbertReincide,"ID 1509568125808697356","Thu Mar 31 16:27:42 +0000 2022"," RT @teleSURtv: Este jueves #31Marzo se conmemora el aniversario 133 de la inauguración de la #TorreEiffel en #París, #Francia🇫🇷

Se necesit…",https://twitter.com/HumbertReincide/statuses/1509568125808697356,7,0,"Twitter Web App"
HumbertReincide,"ID 1509568033173430277","Thu Mar 31 16:27:20 +0000 2022"," RT @correodelalba: El decreto expresa que la negativa de los países a pagar el gas en rublos se considerará un incumplimiento de las obliga…",https://twitter.com/HumbertReincide/statuses/1509568033173430277,2,0,"Twitter Web App"
HumbertReincide,"ID 1509568010901725185","Thu Mar 31 16:27:14 +0000 2022"," RT @correodelalba: El presidente Putin señaló ""hoy firmé un decreto que establece las reglas de pago del gas que suministramos. Los comprad…",https://twitter.com/HumbertReincide/statuses/1509568010901725185,3,0,"Twitter Web App"
HumbertReincide,"ID 1509567988432789514","Thu Mar 31 16:27:09 +0000 2022"," RT @correodelalba: La decisión fue tomada ante las sanciones que recibió Rusia, en las que incluso, con la permanencia del suministro, se a…",https://twitter.com/HumbertReincide/statuses/1509567988432789514,1,0,"Twitter Web App"
HumbertReincide,"ID 1509567939053244421","Thu Mar 31 16:26:57 +0000 2022"," RT @correodelalba: ¡URGENTE! Presidente Vladimir Putin firmó este jueves decreto presidencial para la venta de gas a países de la UE con pa…",https://twitter.com/HumbertReincide/statuses/1509567939053244421,8,0,"Twitter Web App"
HumbertReincide,"ID 1509567874448465940","Thu Mar 31 16:26:42 +0000 2022"," RT @KatrinaDeCuba: A los que cambian a su Patria por un poco de dólares, les recuerdo que: ""Roma paga a los traidores, pero los desprecia""…",https://twitter.com/HumbertReincide/statuses/1509567874448465940,102,0,"Twitter Web App"
HumbertReincide,"ID 1509567831117074436","Thu Mar 31 16:26:32 +0000 2022"," RT @LuisPerozoPadua: Luego de casi 2 años de lluvias, el Salto Angel, muestra hasta 3 caídas de agua, porque su caudales están al máximo! D…",https://twitter.com/HumbertReincide/statuses/1509567831117074436,4468,0,"Twitter Web App"
HumbertReincide,"ID 1509567697125875715","Thu Mar 31 16:26:00 +0000 2022"," RT @ElChe_Gibra: Putin: una parte del gas a Europa lo suministramos básicamente gratis

Después de haber recibido gas ruso y haberlo pagado…",https://twitter.com/HumbertReincide/statuses/1509567697125875715,147,0,"Twitter Web App"
HumbertReincide,"ID 1509567473602940935","Thu Mar 31 16:25:06 +0000 2022"," RT @pagina12: Pasajero frecuente: Mauricio Macri no volvió del torneo de bridge y ya pide permiso para irse otra vez del país | El expresid…",https://twitter.com/HumbertReincide/statuses/1509567473602940935,6,0,"Twitter Web App"
HumbertReincide,"ID 1509567419651661831","Thu Mar 31 16:24:53 +0000 2022"," RT @JRioboVTV: Por cierto la entiendo, qué se puede esperar de alguien que ejerce “periodismo” para Infobae o PuntoDeCorte… no sé qué decir…",https://twitter.com/HumbertReincide/statuses/1509567419651661831,4,0,"Twitter Web App"
HumbertReincide,"ID 1509567315251286019","Thu Mar 31 16:24:29 +0000 2022"," RT @YVKE_Mundial: Ministerio de Interior, Justicia y Paz presentará proyectos de Ley ante la AN https://t.co/RppwcA9l2v",https://twitter.com/HumbertReincide/statuses/1509567315251286019,2,0,"Twitter Web App"
HumbertReincide,"ID 1509567259521560588","Thu Mar 31 16:24:15 +0000 2022"," RT @elOrdenMundial: 🇰🇷¿Dónde tiene embajadas Corea del Norte? ¿Y qué países tienen embajada allí? Seguramente más de los que te imaginas.…",https://twitter.com/HumbertReincide/statuses/1509567259521560588,6,0,"Twitter Web App"
HumbertReincide,"ID 1509567127912648705","Thu Mar 31 16:23:44 +0000 2022"," RT @RamnZERPA13: Buenos días Venezuela y 🌎 feliz jueves excelente día camaradas ,31 de Marzo 1879 se establece el Bolívar como Moneda ofici…",https://twitter.com/HumbertReincide/statuses/1509567127912648705,17,0,"Twitter Web App"
HumbertReincide,"ID 1509567069855100940","Thu Mar 31 16:23:30 +0000 2022"," RT @ActualidadRT: El nuevo procedimiento para pagar el suministro de gas ruso en rublos entrará en vigor este 1 de abril https://t.co/jWkkR…",https://twitter.com/HumbertReincide/statuses/1509567069855100940,312,0,"Twitter Web App"
HumbertReincide,"ID 1509567048753586181","Thu Mar 31 16:23:25 +0000 2022"," RT @ActualidadRT: Putin: ""Esta guerra económica no ha empezado ahora y no en los últimos meses; estas sanciones se han impuesto a nuestro p…",https://twitter.com/HumbertReincide/statuses/1509567048753586181,335,0,"Twitter Web App"
HumbertReincide,"ID 1509567023352848385","Thu Mar 31 16:23:19 +0000 2022"," RT @ActualidadRT: Putin: ""Estas sanciones son por nuestro derecho a la libertad, nuestro derecho a ser independientes"" https://t.co/jWkkRcH…",https://twitter.com/HumbertReincide/statuses/1509567023352848385,335,0,"Twitter Web App"
HumbertReincide,"ID 1509566970701795328","Thu Mar 31 16:23:06 +0000 2022"," RT @ActualidadRT: Putin: ""EE.UU. ofrece a Europa su gas a precios más altos, empujándola a un retroceso y provocando bajar la actividad ind…",https://twitter.com/HumbertReincide/statuses/1509566970701795328,260,0,"Twitter Web App"
HumbertReincide,"ID 1509566939873615883","Thu Mar 31 16:22:59 +0000 2022"," RT @ActualidadRT: Putin: ""EE.UU. intentará aprovechar la actual inestabilidad mundial"" 

""EE.UU. siempre busca a quien culpar y trata de cu…",https://twitter.com/HumbertReincide/statuses/1509566939873615883,330,0,"Twitter Web App"
HumbertReincide,"ID 1509566911356588042","Thu Mar 31 16:22:52 +0000 2022"," RT @ActualidadRT: ÚLTIMA HORA
Putin sobre el suministro del gas ruso: Los contratos actuales se interrumpirán si los países inamistosos se…",https://twitter.com/HumbertReincide/statuses/1509566911356588042,331,0,"Twitter Web App"
HumbertReincide,"ID 1509566875843411971","Thu Mar 31 16:22:44 +0000 2022"," RT @ActualidadRT: Putin: ""Nos compraron gas y nos pagaron en euros y luego congelaron esos fondos. Resulta que les suministramos gas gratis…",https://twitter.com/HumbertReincide/statuses/1509566875843411971,516,0,"Twitter Web App"
HumbertReincide,"ID 1509566840321757191","Thu Mar 31 16:22:35 +0000 2022"," RT @ActualidadRT: Putin: ""Si estos pagos [en rublos] no se realizan, se considerará un impago [...] Nadie nos da nada gratis y nosotros tam…",https://twitter.com/HumbertReincide/statuses/1509566840321757191,454,0,"Twitter Web App"
HumbertReincide,"ID 1509566800069115908","Thu Mar 31 16:22:26 +0000 2022"," RT @ActualidadRT: ÚLTIMA HORA
Putin: ""Para comprar gas ruso, los países inamistosos deben abrir cuentas en bancos rusos en rublos y desde a…",https://twitter.com/HumbertReincide/statuses/1509566800069115908,2420,0,"Twitter Web App"
HumbertReincide,"ID 1509566693168791554","Thu Mar 31 16:22:00 +0000 2022"," RT @ArtigasMijail: El Vaticano ya está comprando Rublos",https://twitter.com/HumbertReincide/statuses/1509566693168791554,29,0,"Twitter Web App"
HumbertReincide,"ID 1509565740772478977","Thu Mar 31 16:18:13 +0000 2022"," RT @VenezuelaLeal24: Una foto casi familiar,🤣🤣🤣🤣🤣🤣 https://t.co/Nr24sExcEu",https://twitter.com/HumbertReincide/statuses/1509565740772478977,81,0,"Twitter Web App"
HumbertReincide,"ID 1509565458193821698","Thu Mar 31 16:17:06 +0000 2022"," RT @RedRadioVe: 🔹 Gazprombank ha sido designado como banco autorizado para abrir cuentas especiales en rublos para que los compradores extr…",https://twitter.com/HumbertReincide/statuses/1509565458193821698,7,0,"Twitter Web App"
HumbertReincide,"ID 1509565418045947910","Thu Mar 31 16:16:56 +0000 2022"," RT @RedRadioVe: 🔹 Los contratos de gas existentes se detendrán si los compradores de países no amigos no cumplen con las nuevas condiciones…",https://twitter.com/HumbertReincide/statuses/1509565418045947910,8,0,"Twitter Web App"
HumbertReincide,"ID 1509565358436503557","Thu Mar 31 16:16:42 +0000 2022"," RT @RedRadioVe: #DETALLES: El Presidente de Rusia, Vladímir Putin ha firmado un decreto sobre las normas para el comercio de gas con países…",https://twitter.com/HumbertReincide/statuses/1509565358436503557,38,0,"Twitter Web App"
HumbertReincide,"ID 1509564465825697792","Thu Mar 31 16:13:09 +0000 2022"," RT @teleiguana: 📹Sin señalización o advertencia: Total oscuridad y peligrosas fallas de borde en Táchira

https://t.co/9sMxJtYV6H",https://twitter.com/HumbertReincide/statuses/1509564465825697792,4,0,"Twitter Web App"
HumbertReincide,"ID 1509564418455126029","Thu Mar 31 16:12:58 +0000 2022"," RT @AnibalGarzon: Os invito a leer mi último ensayo antimperialista sobre geopolítica publicado en mi blog. 
""El imperio norteamericano: un…",https://twitter.com/HumbertReincide/statuses/1509564418455126029,60,0,"Twitter Web App"
HumbertReincide,"ID 1509564361119088640","Thu Mar 31 16:12:44 +0000 2022"," RT @VTVcanal8: #EFEMÉRIDE🗓️| El #31Mar del año 1879, bajo la presidencia de Antonio Guzmán Blanco, se promulgó la Ley de Monedas, que estab…",https://twitter.com/HumbertReincide/statuses/1509564361119088640,100,0,"Twitter Web App"
HumbertReincide,"ID 1509564332257984518","Thu Mar 31 16:12:37 +0000 2022"," RT @Agencia_VN: Presidente Maduro: Debe ser creado un nuevo sistema de pago internacional (SWIFT) https://t.co/ncr5i9tRLC",https://twitter.com/HumbertReincide/statuses/1509564332257984518,5,0,"Twitter Web App"
HumbertReincide,"ID 1509564210795143168","Thu Mar 31 16:12:08 +0000 2022"," RT @CeballosIchaso1: La Gran Política de Seguridad Ciudadana del Estado Venezolano; en su Vértice2: Combate Contra la Delincuencia Organiza…",https://twitter.com/HumbertReincide/statuses/1509564210795143168,79,0,"Twitter Web App"
HumbertReincide,"ID 1509564140687343618","Thu Mar 31 16:11:52 +0000 2022"," RT @JEez_Pz: Saltó la sin oficio NaZibastiana Arrastráez..
Lo babafría que habrá que ser para pensar que EEUU trata a sus colaboradores com…",https://twitter.com/HumbertReincide/statuses/1509564140687343618,2,0,"Twitter Web App"
HumbertReincide,"ID 1509564078930513922","Thu Mar 31 16:11:37 +0000 2022"," RT @jeanpieranaya: Amiga, date cuenta",https://twitter.com/HumbertReincide/statuses/1509564078930513922,1,0,"Twitter Web App"
HumbertReincide,"ID 1509563858679181312","Thu Mar 31 16:10:44 +0000 2022"," RT @PiensaPrensa: Cristina Dorador: (@criordor): ""Aparecen en portadas de diarios mintiendo y difundiendo noticias falsas, vociferan su odi…",https://twitter.com/HumbertReincide/statuses/1509563858679181312,455,0,"Twitter Web App"
HumbertReincide,"ID 1509563268377067528","Thu Mar 31 16:08:24 +0000 2022"," RT @ActualidadRT: Putin: una parte del gas a Europa lo suministramos básicamente gratis https://t.co/jWkkRcHrra

Después de haber recibido…",https://twitter.com/HumbertReincide/statuses/1509563268377067528,235,0,"Twitter Web App"
HumbertReincide,"ID 1509563204283809799","Thu Mar 31 16:08:08 +0000 2022"," RT @DIARIOVEAHOY: #31Mar También se acordó exigir el cumplimiento de la tarifa del transporte urbano, el reordenamiento de las paradas y la…",https://twitter.com/HumbertReincide/statuses/1509563204283809799,1,0,"Twitter Web App"
